Date-Return
Wed May 21 00:00:00 EDT 2008-"-0.005581967213114754"
Wed May 21 00:00:00 EDT 2008-"-0.002044989775051125"
Wed May 21 00:00:00 EDT 2008-"-0.0018778576094056173"
Wed May 21 00:00:00 EDT 2008-"-0.003895607478915736"
Wed May 21 00:00:00 EDT 2008-"-0.016328"
Wed May 21 00:00:00 EDT 2008-0.0
Wed May 21 00:00:00 EDT 2008-"-0.0005357128579081612"
Wed May 21 00:00:00 EDT 2008-"-0.015995279307631786"
Wed May 21 00:00:00 EDT 2008-0.0
Wed May 21 00:00:00 EDT 2008-"-0.014728682170542635"
Wed May 21 00:00:00 EDT 2008-"-0.007692307692307693"
Wed May 21 00:00:00 EDT 2008-"-5.38432545939834e-05"
Wed May 21 00:00:00 EDT 2008-"-0.013229601518026565"
Wed May 21 00:00:00 EDT 2008-"-0.005660377358490566"
Wed May 21 00:00:00 EDT 2008-0.0
Wed May 21 00:00:00 EDT 2008-"-0.024810298003253087"
Wed May 21 00:00:00 EDT 2008-"-0.007335159817351598"
Wed May 21 00:00:00 EDT 2008-"-0.004856663007205019"
Wed May 21 00:00:00 EDT 2008-"-0.02072564683099093"
Wed May 21 00:00:00 EDT 2008-"-0.00028115179705822687"
Wed May 21 00:00:00 EDT 2008-"-0.0050035410764872525"
Wed May 21 00:00:00 EDT 2008-"-0.009122807017543859"
Wed May 21 00:00:00 EDT 2008-"-0.008409384274416613"
Wed May 21 00:00:00 EDT 2008-"-0.012312714776632303"
Wed May 21 00:00:00 EDT 2008-"-0.003506561104566748"
Wed May 21 00:00:00 EDT 2008-"-0.016754208754208754"
Wed May 21 00:00:00 EDT 2008-0.0
Wed May 21 00:00:00 EDT 2008-"-0.003355704697986577"
Wed May 21 00:00:00 EDT 2008-"-0.0033444816053511705"
Wed May 21 00:00:00 EDT 2008-"-0.01656706256146456"
Wed May 21 00:00:00 EDT 2008-"-0.022389067524115756"
Wed May 21 00:00:00 EDT 2008-"-0.014378662407261272"
Wed May 21 00:00:00 EDT 2008-"-0.013946875"
Wed May 21 00:00:00 EDT 2008-0.0
Wed May 21 00:00:00 EDT 2008-"-0.02545986112803021"
Wed May 21 00:00:00 EDT 2008-"-0.01732754750860392"
Wed May 21 00:00:00 EDT 2008-"-0.004765450483991065"
Wed May 21 00:00:00 EDT 2008-0.0
Wed May 21 00:00:00 EDT 2008-"-0.011045655375552283"
Wed May 21 00:00:00 EDT 2008-"-0.013798111837327523"
Wed May 21 00:00:00 EDT 2008-"-0.005661303832933768"
Wed May 21 00:00:00 EDT 2008-"-0.002360033311337093"
Wed May 21 00:00:00 EDT 2008-"-0.0017862793038975983"
Wed May 21 00:00:00 EDT 2008-"-0.010389980074010817"
Wed May 21 00:00:00 EDT 2008-"-0.0019886363636363634"
Wed May 21 00:00:00 EDT 2008-"-0.04864864864864865"
Wed May 21 00:00:00 EDT 2008-"-0.001349527665317139"
Wed May 21 00:00:00 EDT 2008-"-0.004032258064516129"
Wed May 21 00:00:00 EDT 2008-"-0.008"
Wed May 21 00:00:00 EDT 2008-"-0.016522423288749016"
Wed May 21 00:00:00 EDT 2008-"-0.0016808834849270308"
Wed May 21 00:00:00 EDT 2008-"-0.014930454361400043"
Wed May 21 00:00:00 EDT 2008-"-0.008360613810741688"
Wed May 21 00:00:00 EDT 2008-"-0.008796613177174437"
Wed May 21 00:00:00 EDT 2008-"-0.0013417721518987342"
Wed May 21 00:00:00 EDT 2008-"-0.01295897407705417"
Wed May 21 00:00:00 EDT 2008-"-0.035696385542168675"
Wed May 21 00:00:00 EDT 2008-"-0.023529411764705882"
Wed May 21 00:00:00 EDT 2008-"-0.011627906976744186"
Wed May 21 00:00:00 EDT 2008-"-0.033707865168539325"
Wed May 21 00:00:00 EDT 2008-"-0.03260869565217391"
Wed May 21 00:00:00 EDT 2008-"-0.0021691973969631237"
Wed May 21 00:00:00 EDT 2008-"-0.057899340325177996"
Wed May 21 00:00:00 EDT 2008-"-0.04052549019607843"
Wed May 21 00:00:00 EDT 2008-"-0.05380333951762523"
Wed May 21 00:00:00 EDT 2008-"-0.07863247863247863"
Wed May 21 00:00:00 EDT 2008-"-0.025"
Wed May 21 00:00:00 EDT 2008-"-0.010289688208261441"
Wed May 21 00:00:00 EDT 2008-"-0.08145757575757576"
Wed May 21 00:00:00 EDT 2008-"-0.20481927710843373"
Wed May 21 00:00:00 EDT 2008-11.028985507246377
Tue May 20 00:00:00 EDT 2008-"-0.014285714285714285"
